post_id	listing_name	make	model	year	odometer	vin	condition	title_status	cylinders	crumb_area	crumb_subarea	price
6699484263		subaru	legacy	2013	104000		excellent	clean	4 cylinders	minneapolis	anok/chis/isa	10500
6705608019		subaru	outback	2010				clean		minneapolis	hennepin co	1
6694783645		subaru	brz	2014	35000		like new	clean	4 cylinders	minneapolis	hennepin co	17500
6705325327		subaru	forester	2004	120000		excellent	clean		atlanta	atlanta	3450
6704401926		subaru	outback	2003	160000		good	clean	4 cylinders	atlanta	atlanta	2400
6703431283		subaru	forester	2017	18500	JF2SJAGC6HH565394	excellent	rebuilt	4 cylinders	atlanta	otp east	14999
6696985444		subaru	baja		63000			missing		atlanta	otp north	4800
6705984289		subaru	tribeca	2006	169000			clean	6 cylinders	minneapolis	dakota/scott	4300
6693856511		subaru		2005	151000	JH4DC54805S008941	good	clean	4 cylinders	minneapolis	ramsey co	3500
6701532682		subaru	forester	2004,2000				clean		minneapolis	anok/chis/isa	2600
6705802731		subaru	tribeca	2007				clean		minneapolis	ramsey co	3999
6696110888		subaru	impreza	1999	190000		good	clean		minneapolis	hennepin co	1850
6705943112		subaru	impreza-wrx	2006	200000		fair	missing	4 cylinders	minneapolis	hennepin co	100
6706438788		subaru	outback	2003	195000		good	clean	4 cylinders	minneapolis	hennepin co	1800
6703954017		subaru	outback	2017	1700		like new	clean		minneapolis	anok/chis/isa	31000
6706503981		subaru	outback	2009			excellent	clean	4 cylinders	minneapolis	hennepin co	5900
6702478324		subaru	forester	2013	80000		good	rebuilt	4 cylinders	minneapolis	carv/sher/wri	12500
6704758317		subaru	outback	2000	234000	4S3BH6655Y7612687	fair	clean	4 cylinders	minneapolis	carv/sher/wri	1700
6704032869		subaru	outback	2006	157000	4S4BP61C567304713	excellent	clean	4 cylinders	minneapolis	anok/chis/isa	5900
6700266283		subaru	forester					clean		minneapolis	anok/chis/isa	5500
6706202378		subaru	forester	2009	170200			clean	4 cylinders	minneapolis	anok/chis/isa	6700
6700120403		subaru	outback	2010	208935		good	clean		atlanta	otp north	12000
6703727331		subaru	baja	2003	148000		excellent	clean		atlanta	atlanta	7000
6705610734		subaru	legacy	1999			fair	clean	4 cylinders	atlanta	atlanta	800
6704981486		subaru	wrx	2010			excellent	clean	4 cylinders	atlanta	atlanta	14000
6691378806		subaru	outback	2006	160000		good	clean	4 cylinders	missoula		5995
6705605233		subaru	forester	2000				clean		missoula		2000
6702873015		subaru	outback	2017	12500		excellent	clean	4 cylinders	missoula		24000
6702736237		subaru	forester	1999			good	clean	4 cylinders	missoula		3500
6700171673		subaru	impreza	2006	180000	JF1GG67636G808727	fair	rebuilt	4 cylinders	missoula		2000
6706202536		subaru	outback	2011	129800			clean	6 cylinders	minneapolis	anok/chis/isa	10400
6705118229		subaru		2000	193234		good	clean	4 cylinders	minneapolis	hennepin co	3300
6704175306		subaru	brz-sti-wrx	2013	68000			clean		minneapolis	dakota/scott	15999
6706360560		subaru	impreza	1998				clean		minneapolis	hennepin co	7500
6706536068				2015				clean		minneapolis	anok/chis/isa	28000
6706785247		subaru	forester-outback	2007	130895		excellent	clean	4 cylinders	minneapolis	dakota/scott	2895
6705233625		subaru	forester	2009	170200			clean	4 cylinders	minneapolis	anok/chis/isa	6700
6705233735		subaru	forester	2009	183400			clean		minneapolis	washington/WI	5900
6707473792		subaru	outback	2011	119486	4S4BRCLC7B3390579	good	clean	4 cylinders	minneapolis	carv/sher/wri	10800
6704764808		subaru		2007	97			clean		minneapolis	washington/WI	2950
6705743674		subaru		2003	200000		good	clean	8 cylinders	minneapolis	dakota/scott	3200
6707227520		subaru	forester	2002	190000	JF1SF63522H700534	good	clean		minneapolis	hennepin co	1000
6705754977		subaru	outback	2001	170000	4S3BH665017648308	good	clean	4 cylinders	minneapolis	hennepin co	2150
6705959535		subaru	sti-wrx	2008			good	clean	4 cylinders	minneapolis	washington/WI	16500
6707177740		subaru	legacy	2005		4s3bl616757229957	like new	clean	4 cylinders	minneapolis	ramsey co	3800
6705102131		subaru	wrx	2015				clean		minneapolis	washington/WI	23000
6707467414		subaru	forester	2009	170200			clean	4 cylinders	minneapolis	anok/chis/isa	6700
6704585484		subaru	outback	2005	174441			clean		minneapolis	washington/WI	3950
6703427746				2016	21200	JF1VA1B63G9833054	excellent	clean	4 cylinders	atlanta	otp west	27000
6705070004		subaru	forester	2001				clean	4 cylinders	atlanta	otp north	4200
6698094169		subaru	brz	2013	60000			clean	4 cylinders	atlanta	otp west	10700
6704635231		subaru	forester	2003	320000			clean		atlanta	atlanta	1400
6706500508		subaru	svx	1992	91980	Jf1cx3535nh107170	fair	clean	6 cylinders	atlanta	otp north	1650
6692600134		subaru	impreza-wrx	2013			excellent	lien	4 cylinders	atlanta	otp east	17500
6704468276		subaru	sti-wrx	2011	35800		excellent	clean	4 cylinders	atlanta	otp north	21000
6700688583		subaru	baja	2005				clean		atlanta	atlanta	9988
6707217956		subaru	forester	2003	115288		good	rebuilt	4 cylinders	atlanta	atlanta	4200
6705574531		subaru	legacy	2008	100000		excellent	clean	4 cylinders	minneapolis	hennepin co	14000
6707871927		subaru		1993	97000		good	clean	4 cylinders	minneapolis	hennepin co	6500
6706164079		subaru	forester	2002		182000	good	missing	4 cylinders	minneapolis	ramsey co	650
6707551017		subaru	legacy	2009	161000		good	clean		minneapolis	dakota/scott	5000
6707081837		subaru	forester	2004				clean		minneapolis	ramsey co	5995
6708164802		subaru	impreza	2004			like new	clean	4 cylinders	minneapolis	hennepin co	14000
6707005275		subaru	tribeca	2007				clean		minneapolis	hennepin co	6950
6706023721		subaru	forester	2003			like new	clean	4 cylinders	minneapolis	washington/WI	2650
6703070728		subaru	wrx	2015	49000		excellent	clean	4 cylinders	minneapolis	hennepin co	21000
6703656902		subaru	forester	1999				clean		minneapolis	ramsey co	2500
6705579085		subaru	outback	2008	115000		good	clean	4 cylinders	minneapolis	washington/WI	7100
6707774650		subaru	legacy	2005	168000			clean	4 cylinders	minneapolis	anok/chis/isa	4000
6705312892		subaru	outback	1996	229000	Call or text	good	clean	4 cylinders	minneapolis	dakota/scott	650
6708233721		subaru	baja	2005	120349	4S4BT62CX57105312	excellent	clean	4 cylinders	minneapolis	hennepin co	9999
6706496648		subaru	outback	2005	164600	4S4BP61C557384710	good	clean	4 cylinders	minneapolis	hennepin co	4400
6706785754		subaru	outback	2005	135897		excellent	clean	4 cylinders	minneapolis	dakota/scott	5295
6706076813		subaru	impreza	2012				clean		minneapolis	hennepin co	8495
6708528007		subaru		2008	88500		like new	clean	4 cylinders	minneapolis	hennepin co	5100
6708171430		subaru	outback	1999			fair	clean		minneapolis	ramsey co	600
6708183389		subaru	impreza-wrx	2004	185714		good	clean		minneapolis	ramsey co	3500
6707467063		subaru	forester	2009	183400			clean	4 cylinders	minneapolis	washington/WI	5900
6708850035		subaru	impreza	2004	185000	Will advise	fair	clean		minneapolis	hennepin co	500
6701109386		subaru	outback	2011	129800			clean	6 cylinders	minneapolis	anok/chis/isa	10400
6709067618		subaru	impreza	2002	271000		fair	clean	4 cylinders	minneapolis	anok/chis/isa	1500
6708128545		subaru	impreza	2004			like new	clean	4 cylinders	minneapolis	hennepin co	14000
6708760576		subaru	wrx	2016	25120		excellent	clean	4 cylinders	minneapolis	hennepin co	25950
6698959834		subaru	impreza-sti-wrx	2004			like new	clean	4 cylinders	minneapolis	hennepin co	14000
6706060361		subaru		2011				clean		minneapolis	carv/sher/wri	6700
6702869228		subaru	outback	2003	150000		good	clean	4 cylinders	minneapolis	washington/WI	3650
6707321626		subaru	outback	2009	108000		excellent	clean	4 cylinders	minneapolis	ramsey co	8800
6705013747		subaru	legacy	2005				salvage	4 cylinders	minneapolis	washington/WI	3000
6709240119		subaru	impreza	2002			good	clean	4 cylinders	minneapolis	hennepin co	3100
6702676452				2008				clean		atlanta	atlanta	18000
6705810699		subaru	brz	2013	34000		like new	salvage	4 cylinders	atlanta	atlanta	17400
6708099274		subaru	forester	2012	68626	JF2SHABC7CH470709	excellent	clean	4 cylinders	atlanta	otp east	11300
6703322969		subaru	legacy	1997			good	clean		atlanta	otp west	1800
6705503951		subaru	legacy	2015			good	clean	4 cylinders	atlanta	atlanta	11890
6700198396		subaru	legacy	2015		4S3BNAD60F3029424	excellent	clean	4 cylinders	atlanta	atlanta	12500
6701748869		subaru	legacy	2000	199000	4s3bh6659y6649120	excellent	clean	4 cylinders	atlanta	atlanta	3600
6706776392		subaru	impreza	2015	44000		excellent	rebuilt	4 cylinders	minneapolis	washington/WI	10250
6708437823		subaru	outback	2010				clean		minneapolis	hennepin co	1
6706794046		subaru	legacy	2015	34000	4S3BNAA62F3006702	excellent	clean		minneapolis	ramsey co	15995
6701958399		subaru	forester	2010	114884	JF2SH6BC7AH804229	good	clean	4 cylinders	minneapolis	hennepin co	8397
6709564460		subaru	impreza		38000	Ask me	excellent	rebuilt	4 cylinders	minneapolis	dakota/scott	11999
6709929584		subaru	legacy	1996	230000	Call or text	fair	clean	4 cylinders	minneapolis	dakota/scott	600
6707781868		subaru	outback	2013	75500	4S4BRCKC0D3218351	good	clean	4 cylinders	minneapolis	hennepin co	16500
6707733152		subaru	legacy	2005				clean		minneapolis	hennepin co	5500
6701516068		subaru	tribeca	2008	176087	4S4WX93DX84413844	excellent	clean	6 cylinders	minneapolis	dakota/scott	7450
6701417640		subaru	crosstrek	2015	53500		excellent	lien		minneapolis	hennepin co	18000
6707777439		subaru	legacy	2008				clean		minneapolis	hennepin co	7300
6707391629		subaru	outback	2001	183000			clean		minneapolis	washington/WI	1795
6707132158		subaru	outback	2008	108485		good	clean	4 cylinders	atlanta	atlanta	7499
6696983341		subaru	impreza	2012	58000			clean		atlanta	atlanta	11500
6708515647		subaru	legacy	2017	51000		excellent	clean	4 cylinders	atlanta	atlanta	14700
6691737148		subaru	sti-wrx	2017	31000	JF1VA2M60H9839012	excellent	clean	4 cylinders	atlanta	otp north	32500
6709438225		subaru	outback	2007	166520		like new	clean	4 cylinders	atlanta	atlanta	6950
6705368590		subaru	legacy	2002			excellent	clean	4 cylinders	atlanta	otp north	10000
6701570819		subaru		2000				clean		atlanta	otp north	1
6710108443				2014			excellent	clean	4 cylinders	atlanta	atlanta	28000
6698513132		subaru	legacy	1997				clean		missoula		1200
6699427697		subaru	legacy-outback	1998				clean		missoula		2500
6701873061		subaru	impreza	2015	18700			clean		missoula		20000
6696749752		subaru	forester	2006				clean		missoula		3800
6705433806		subaru	legacy	1998			like new	clean	4 cylinders	missoula		4000
6702474922		subaru	outback	1997				clean		missoula		2700
6707790205		subaru	crosstrek	2014	560	JF2GPAVC1E8347446	new	clean	4 cylinders	missoula		1800
6702127182		subaru	outback	2011	90500	See picture	excellent	salvage	6 cylinders	missoula		12000
6708109278		subaru	forester	2010	69210		like new	clean	4 cylinders	minneapolis	anok/chis/isa	12975
6708983996		subaru	forester	2009	183800			clean	4 cylinders	minneapolis	washington/WI	5500
6709957056		subaru	outback	2007	157000		good	clean	6 cylinders	minneapolis	dakota/scott	5500
6708844569		subaru	svx	1992	145356		fair	clean	6 cylinders	minneapolis	anok/chis/isa	1500
6706406705		subaru	legacy-outback	2005				clean		minneapolis	hennepin co	3000
6705312742		subaru	legacy	2014	53000		excellent	salvage	4 cylinders	minneapolis	dakota/scott	13950
6708068383		subaru	brz	2013	52000	JF1ZNAA18D1716978	good	clean	4 cylinders	minneapolis	hennepin co	15000
6708869820		subaru	forester	1999	240000		good	clean	4 cylinders	minneapolis	carv/sher/wri	1500
6697102076		subaru	legacy	2008	120600	4S3BL616187224015	excellent	clean	4 cylinders	atlanta	otp east	4499
6701290843		subaru		1999				clean		atlanta	otp south	7900
6709300135		subaru	outback	2006	201078		good	clean	4 cylinders	minneapolis	hennepin co	2950
6710571115		subaru		2013		1N4AA5AP2DC813778	excellent	rebuilt	6 cylinders	minneapolis	anok/chis/isa	10499
6708834262		subaru	legacy	2003	157000		good	clean		minneapolis	carv/sher/wri	2500
6709698168		subaru	impreza	2006	158000			clean	4 cylinders	minneapolis	hennepin co	2750
6708314752		subaru	legacy	2015	43000		like new	rebuilt	4 cylinders	minneapolis	dakota/scott	10500
6710603398		subaru	outback-xt	2005	121500			clean		minneapolis	ramsey co	7900
6710812963		subaru	impreza-outback-wrx	2011	106000		good	clean	6 cylinders	minneapolis	washington/WI	9800
6709432869		subaru	forester	2004	164000		good	clean	6 cylinders	minneapolis	hennepin co	3000
6710658209		subaru	impreza	2008	122000		good	clean	4 cylinders	minneapolis	dakota/scott	5100
6707680192		subaru	impreza-outback	2003			fair	clean	4 cylinders	minneapolis	ramsey co	3250
6711417867		subaru		2006				clean		minneapolis	ramsey co	4000
6706603018		subaru	impreza	2009	149117		good	clean		minneapolis	ramsey co	5200
6711391120		subaru	forester	2009	184100			clean	4 cylinders	minneapolis	washington/WI	5500
6708577261		subaru	impreza-outback	2007	135000		excellent	clean	4 cylinders	minneapolis	hennepin co	4900
6705238662		subaru	outback	2014	79000		good	clean	4 cylinders	atlanta	otp north	14800
6709806126		subaru	impreza	2009			excellent	clean	4 cylinders	atlanta	atlanta	7000
6705781048		subaru	outback	2010	111862		salvage	salvage	4 cylinders	atlanta	atlanta	6300
6710268054		subaru	legacy	2012	145000			clean		atlanta	atlanta	6000
6697226775		subaru	forester	2005	228		good	clean	4 cylinders	atlanta	atlanta	3800
6709654327		subaru		2016,1990	33000		excellent	clean	4 cylinders	atlanta	otp north	4100
6707719149		subaru		2010	32400	95k	excellent	clean	10 cylinders	atlanta	atlanta	82000
6709155811		subaru	forester	1999				clean		atlanta	otp north	2995
6707921655		subaru	impreza-sti-wrx	2004	100000			clean		atlanta	otp west	11000
6704143420		subaru	forester	2007	128000		excellent	clean	4 cylinders	atlanta	atlanta	7900
6706537505		subaru	brz	2015	42523		excellent	lien	4 cylinders	atlanta	otp north	23250
6711537145				2004	90000		excellent	clean	6 cylinders	atlanta	otp west	10000
6711274613		subaru		1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009				parts only		minneapolis	ramsey co	300
6707468478		subaru	impreza-wrx	2008				clean		minneapolis	hennepin co	12500
6709352874		subaru	wrx	2002				clean		minneapolis	dakota/scott	5500
6710077737		subaru	forester	2009	184050			clean	4 cylinders	minneapolis	washington/WI	5500
6705037954		subaru	wrx	2017	10000			lien		minneapolis	dakota/scott	26500
6708951856		subaru	forester	2000				clean		minneapolis	hennepin co	1600
6711484880		subaru		2003	158000		good	clean		minneapolis	washington/WI	1550
6709400912		subaru	sti-wrx	2015	50100		excellent	rebuilt	4 cylinders	minneapolis	anok/chis/isa	24900
6712416405		subaru	legacy	2006	163894	4S3BL676066207247	excellent	clean	4 cylinders	minneapolis	ramsey co	10200
6712022350		subaru	wrx	2003	118000	JF1GD29693G501329		clean	4 cylinders	atlanta	atlanta	5000
6710375942		subaru	legacy-outback	2000				rebuilt		atlanta	atlanta	2500
6708534717		subaru	impreza	2012	106000		excellent	clean	4 cylinders	atlanta	otp north	9600
6710374653		subaru	impreza-wrx	2012			excellent	clean		atlanta	atlanta	8500
6707931656		subaru	sti	2006				clean		atlanta	atlanta	13200
6709366304					150200		fair	rebuilt	4 cylinders	atlanta	atlanta	800
6711747440		subaru	outback	2005	187000		like new	clean	6 cylinders	atlanta	otp north	5200
6702400027		subaru	wrx	2005				clean		atlanta	atlanta	8400
6705222211		subaru		2002				clean		missoula		800
6711861440		subaru	crosstrek	2014	85000		excellent	clean	4 cylinders	missoula		15400
6708563259		subaru	baja	2003	210000			clean	6 cylinders	missoula		950
6702829098		subaru	legacy	2015	49200	4S3BNAD66F3003894	excellent	clean		missoula		15900
6700203526		subaru		1996	218		excellent	clean	8 cylinders	missoula		14999
6699763537		subaru	impreza	1995	162000			clean		missoula		1900
6710793693		subaru	outback	2000	217737		good	clean	4 cylinders	missoula		3000
6712011835		subaru	forester	1999	187396	JF1SF6553XH722921	fair	clean	4 cylinders	minneapolis	hennepin co	1400
6711485060		subaru	impreza-wrx	2006	132700		excellent	clean		minneapolis	dakota/scott	8999
6712065708		subaru	outback	2000	237000			clean	4 cylinders	minneapolis	hennepin co	2163
6712501686		subaru	impreza-outback	2005	128000		good	clean	4 cylinders	minneapolis	hennepin co	3350
6710758834		subaru	legacy	1992				clean		minneapolis	anok/chis/isa	400
6712590643		subaru	legacy	2005			fair	clean	4 cylinders	minneapolis	ramsey co	800
6711699398		subaru	impreza-outback	1997	125000		good	clean	4 cylinders	minneapolis	dakota/scott	4000
6700183384		subaru	outback	2009	145750		excellent	clean	4 cylinders	atlanta	otp north	8995
6712918900		subaru	impreza	2012	106000		excellent	clean	4 cylinders	atlanta	otp north	9600
6713129143				2004	90000		excellent	clean	6 cylinders	atlanta	otp west	10000
6710481663		subaru	crosstrek	2013	39400	JF2GPAGC4D2898713	excellent	clean	4 cylinders	atlanta	otp north	19000
6712599931		subaru	forester	2007	160292	JF1SG63687H719862	excellent	clean	4 cylinders	minneapolis	anok/chis/isa	6500
6711764034		subaru	outback	2006	197200	4S4BP61C866322029	fair	clean	4 cylinders	minneapolis	hennepin co	3200
6709580801		subaru	wrx	2006	150000		good	lien	4 cylinders	minneapolis	ramsey co	8800
6710772100		subaru	impreza-wrx	2013	66830		excellent	clean		minneapolis	hennepin co	21500
6711780301		subaru	impreza	2005	137000		excellent	lien	4 cylinders	minneapolis	hennepin co	5200
6709846413		subaru	wrx	2013			excellent	clean	5 cylinders	minneapolis	hennepin co	123456789
6713067702		subaru	impreza	2009			excellent	clean		atlanta	atlanta	7000
6698818863		subaru	sti-wrx	2017	9500	JF1VA2Z6XH9825921	excellent	clean	4 cylinders	atlanta	otp north	32500
6703614448		subaru	outback	2015	51500	4S4BSBLC7F3208643	excellent	clean	4 cylinders	atlanta	atlanta	21750
6711536322				2004	90000		excellent	clean	6 cylinders	atlanta	otp west	10000
6712034454		subaru	impreza		38000	Ask me	excellent	rebuilt	4 cylinders	minneapolis	dakota/scott	10999
6711287453		subaru	outback	2013		4s4bsaac7h3408180		clean		minneapolis	ramsey co	10000
6708193488		subaru	crosstrek	2013	121580		good	clean	4 cylinders	minneapolis	washington/WI	10400
6706673199		subaru	sti-wrx	2011	86000			salvage		minneapolis	anok/chis/isa	17000
6710495333		subaru	outback	2007			good	clean	4 cylinders	minneapolis	hennepin co	3500
6713129725		subaru	sti-wrx	2008	80000	JF1GR89698L829207	excellent	lien	4 cylinders	minneapolis	hennepin co	19000
6709197900		subaru	forester	2002	160000		fair	clean	4 cylinders	minneapolis	hennepin co	3000
6713769382		subaru	forester	2001	200000		excellent	clean	4 cylinders	minneapolis	ramsey co	1750
6711381688		subaru	legacy	2014	37700	4S3BMBL68E3031804		lien		missoula		15250
6691736220		subaru	outback	2014	58000	4S4BRBCC9E3318815	excellent	clean	4 cylinders	missoula		17500
6699725816		subaru	outback-xt	2005	180616		excellent	clean	4 cylinders	missoula		5750
6700222311		subaru	forester	2017			excellent	rebuilt	4 cylinders	missoula		13900
6714076636		subaru		1991	257892	WV2YB0255MG013086	excellent	clean	4 cylinders	missoula		16500
6708463035		subaru	brz-sti	2013				clean		missoula		19975
6706613229		subaru		2001				clean		missoula		1200
6688193530		subaru	impreza-outback	2003	95000	JF1GG68543G802257	excellent	clean	4 cylinders	missoula		6999
6705516242		subaru	forester	2014			like new	clean	4 cylinders	atlanta	atlanta	20000
6703652557		subaru	sti-wrx	2015			like new	clean	4 cylinders	atlanta	atlanta	30000
6706860244		subaru	impreza-wrx	2009	118000		good	clean	4 cylinders	atlanta	otp north	8500
6712702971		subaru	impreza	2007		JF1GD616X7G512283	fair	clean	4 cylinders	atlanta	otp north	5300
6709704912		subaru	outback	2000,2002			good	clean	4 cylinders	atlanta	otp west	2000
6711974430		subaru	brz	2017	7400		like new	salvage	4 cylinders	atlanta	atlanta	15500
6710783322		subaru	legacy	1999			good	clean	4 cylinders	minneapolis	washington/WI	975
6707374578		subaru	impreza-sti-wrx	2011				clean		minneapolis	hennepin co	21000
6713352745				2005	88000			clean		minneapolis	hennepin co	17000
6713921838		subaru		2010	103000			clean	4 cylinders	minneapolis	hennepin co	7750
6714402919		subaru	forester	1998			good	clean		minneapolis	hennepin co	2495
6707990481		subaru	wrx	2014			fair	clean	4 cylinders	minneapolis	ramsey co	16000
6713581461		subaru	forester	2006	182703		fair	clean	4 cylinders	minneapolis	hennepin co	1700
6712413197		subaru	forester-xt	2005	191000		good	clean	4 cylinders	minneapolis	dakota/scott	3800
6714969056		subaru	wrx	2002				clean		minneapolis	ramsey co	7500
6714443971		subaru	impreza	2015	43600	N/A	good	rebuilt	4 cylinders	minneapolis	washington/WI	10250
6708240346		subaru	legacy	1998			fair	clean	4 cylinders	minneapolis	hennepin co	800
6714066085		subaru	forester	2013	121700			clean	4 cylinders	minneapolis	anok/chis/isa	9500
6712962169		subaru	crosstrek				like new	clean	4 cylinders	minneapolis	hennepin co	23000
6710868229		subaru	sti	2008	70745		like new	rebuilt	4 cylinders	minneapolis	dakota/scott	14400
6714876551		subaru	outback	2002	43000	4S4BP67C654363857	like new	clean	4 cylinders	minneapolis	hennepin co	11500
6702332870		subaru	legacy	2002			excellent	clean		atlanta	atlanta	6000
6715527350		subaru	forester	2002	190			clean		minneapolis	washington/WI	2500
6712528128		subaru	sti-wrx	2006			excellent	clean	4 cylinders	minneapolis	hennepin co	8900
6710621221		subaru	tribeca	2002	145133	2HNYD18472H544623	excellent	clean	6 cylinders	minneapolis	hennepin co	4200
6709676080		subaru	forester	2006			like new	clean	4 cylinders	minneapolis	washington/WI	3650
6713729951					7328	JF1VA1C64J9812980	like new	lien	4 cylinders	minneapolis	hennepin co	26000
6715354169		subaru	forester	2006				clean		minneapolis	dakota/scott	3500
6714811313		subaru	legacy	2013	104000		excellent	clean	4 cylinders	minneapolis	anok/chis/isa	10500
6710780342		subaru	outback	2011	108000		good	clean	4 cylinders	minneapolis	ramsey co	9000
6715747499		subaru	impreza-wrx	2006	120000	JF1GD79676G518437	fair	clean	4 cylinders	minneapolis	ramsey co	6000
6710077086		subaru	outback	2002				clean		minneapolis	hennepin co	1000
6713847407		subaru	forester	2009	170200			clean	4 cylinders	minneapolis	anok/chis/isa	6700
6713183227		subaru	brz	2017	8500		excellent	clean	4 cylinders	minneapolis	hennepin co	24000
6716062187		subaru	legacy	2010	155000		excellent	clean	4 cylinders	minneapolis	hennepin co	8300
6716081132		subaru	impreza	2008	99950		good	rebuilt	4 cylinders	minneapolis	ramsey co	4999
6715917155		subaru	legacy	2009	160000		good	clean	4 cylinders	minneapolis	dakota/scott	5250
6710871483		subaru	wrx	2007	79000		excellent	clean		minneapolis	hennepin co	19999
6710991191		subaru	sti	2000	25550		excellent	clean	4 cylinders	minneapolis	hennepin co	27000
6715346940		subaru	legacy-outback	2006				clean		minneapolis	dakota/scott	3500
6712938905		subaru	forester	2003	278000		good	clean	4 cylinders	atlanta	atlanta	1400
6716175316		subaru	legacy	2008	174		good	clean	4 cylinders	atlanta	atlanta	2900
6712188698		subaru	sti	2011				rebuilt		atlanta	atlanta	16000
6716040167		subaru	outback	2000				clean		atlanta	otp north	2895
6710463929		subaru	impreza-wrx	2003	200225		good	clean	4 cylinders	atlanta	otp north	7000
6713743310		subaru	outback	2001	120000		good	clean		atlanta	atlanta	2500
6716509891		subaru	impreza	2004			like new	clean	4 cylinders	atlanta	atlanta	1400
6716382964		subaru	sti-wrx	2015	50100		excellent	rebuilt	4 cylinders	minneapolis	anok/chis/isa	23900
6715399691		subaru		1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009				parts only		minneapolis	ramsey co	300
6713670942		subaru		1994				clean		minneapolis	hennepin co	1800
6712017343		subaru		2006	109500		excellent	clean	6 cylinders	minneapolis	hennepin co	6500
6716507533		subaru	legacy	2005	158343	4S3BL676056205674	good	clean	4 cylinders	minneapolis	washington/WI	1250
6713167094		subaru	legacy	2015	64000		like new	clean	6 cylinders	missoula		17250
6695252454		subaru	legacy-outback	2006	146000		excellent	clean		missoula		6500
6714816477		subaru	outback-xt	2005	125000		excellent	rebuilt	4 cylinders	missoula		7250
6712492821		subaru		1994	163000		good	clean	8 cylinders	missoula		2500
6698278909		subaru	forester	1999				clean		missoula		600
6702240136					137500		excellent	clean	6 cylinders	missoula		6800
6713153196		subaru	outback	2012	185500	4S4BRCFC8C1223298	excellent	clean	4 cylinders	missoula		8900
6714206603		subaru	outback	2008	120000		excellent	clean	4 cylinders	minneapolis	washington/WI	6900
6715867441		subaru	outback	2002			good	clean	4 cylinders	minneapolis	ramsey co	3000
6715504122				2004	90000		excellent	clean	6 cylinders	atlanta	otp west	10000
6710865467		subaru	impreza-wrx	2002	179000		good	clean	4 cylinders	atlanta	otp south	5000
6703262346		subaru	forester	2015	31253	JF2SJAWC7FH407676	like new	rebuilt	4 cylinders	atlanta	atlanta	16300
6711536572				2004	90000		excellent	clean	6 cylinders	atlanta	otp west	10000
6700088958		subaru	legacy	1996				clean		atlanta	atlanta	1300
6709914687		subaru	sti	2004	106000		excellent	clean	4 cylinders	atlanta	atlanta	7950
6717424035				2001				clean		minneapolis	anok/chis/isa	30
6717317926		subaru	wrx	2017	38000	JF1VA1B67H9802388	excellent	lien	4 cylinders	minneapolis	hennepin co	23500
6717392468		subaru	legacy	2014	54000		excellent	salvage	4 cylinders	minneapolis	dakota/scott	13500
6716139544		subaru	outback	2016	52500		excellent	clean	4 cylinders	minneapolis	dakota/scott	23000
6717292774		subaru	legacy	1995				clean		minneapolis	hennepin co	775
6717271397		subaru	impreza-wrx	2007	135039	JF1GG74607G811077	fair	clean	4 cylinders	minneapolis	ramsey co	5900
6716511233		subaru	forester	2014	53000		excellent	clean	4 cylinders	minneapolis	hennepin co	16000
6712523824		subaru	forester	2015	76000	JF2SJABC1FH535515	excellent	clean	4 cylinders	minneapolis	ramsey co	14900
6712188215		subaru	forester	1999	184303		good	clean	4 cylinders	minneapolis	ramsey co	1995
6716013297		subaru	forester	2010	160000		excellent	clean	4 cylinders	minneapolis	anok/chis/isa	7395
6717112195		subaru	forester	2013	121200			clean	4 cylinders	minneapolis	anok/chis/isa	9500
6716821046		subaru	svx	1992	145356		fair	clean	6 cylinders	minneapolis	anok/chis/isa	1500
6716334657		subaru	forester	2007	123500			clean	4 cylinders	minneapolis	washington/WI	5900
6710167690				2005	192000			clean		atlanta	otp east	900
6717378788		subaru	impreza	2012	106000		excellent	clean	4 cylinders	atlanta	otp north	9600
6714287535		subaru	outback	2001	279000		good	clean		minneapolis	hennepin co	1800
6715666139		subaru	outback	2012	72000		excellent	lien	6 cylinders	minneapolis	dakota/scott	16000
6717372621				2008				clean		minneapolis	carv/sher/wri	13700
6717253153		subaru	sti-wrx	2008	105000	JF1GR89658L823436	excellent	clean	4 cylinders	minneapolis	hennepin co	21500
6715637963		subaru	outback	2005	135897		excellent	clean	4 cylinders	minneapolis	dakota/scott	5295
6717959601		subaru	forester	2002	220000		fair	clean	4 cylinders	minneapolis	carv/sher/wri	750
6716491282		subaru	outback	2014	8000	4S4BRCAC8E3291941	new	clean	4 cylinders	minneapolis	hennepin co	22500
6717448986		subaru		2010	103000			clean	4 cylinders	minneapolis	hennepin co	7750
6717382925		subaru	outback	2005	148280		excellent	clean	4 cylinders	minneapolis	hennepin co	5985
6715611487		subaru	forester	2013	121700			clean	4 cylinders	minneapolis	anok/chis/isa	9500
6718118092		subaru	outback	2007	212000		good	clean	4 cylinders	minneapolis	hennepin co	3000
6710822179		subaru	forester	2006	184000		good	clean	4 cylinders	atlanta	otp north	3000
6718073144		subaru	outback	2005	183959		good	clean	6 cylinders	atlanta	otp north	5950
6716307101		subaru	forester	2003	140	JF1SG63603G738244	excellent	clean	4 cylinders	atlanta	atlanta	2900
